All,Alt,Catalyst,Catalyst_Dead,Gal,Glc,Gul,Ido,Man,Tal
0.00464390727496916,0.006299046056967192,0.004,0.0,0.0453052843440176,0.0060282168698339135,0.10094124698605267,0.016961781480358665,0.0008296936568334582,0.01899082333096856
0.006088178476801188,0.11255093783139737,0.004,0.0,0.00010066016566946646,0.0007351755406347093,0.0023423257257975377,0.06483884182033459,0.010030478564718486,0.0033134018746450874
0.00474194706821648,0.0009432739711091295,0.004,0.0,0.1111467797809699,0.011232796247560474,0.005337562540599534,0.004271398463851997,0.008392995483959399,0.05393324644373311
0.001469133710671109,0.09982810403260951,0.004,0.0,0.00017350353083017754,0.0008837141432471521,0.00010585591496879207,0.015982548845129785,0.06192117815820341,0.019635961664338362
0.0070678839261463944,0.09691258904163359,0.004,0.0,1.2804114317776396e-5,0.00019696329525083437,0.0017168074441572224,0.08482024298463527,0.008705511039988042,0.0005671981538709468
0.03334895056386344,0.0005968349345565342,0.004,0.0,0.0029225772921748824,0.161830473148883,0.00020848555636855085,7.66105945623353e-6,0.0009399330186067398,0.00014508442609058523
0.02273213679610508,0.02852006738667124,0.004,0.0,0.008070924955466477,0.01337916051061,0.06063549489436284,0.050871822338770495,0.006302523109036328,0.009487870008976905
0.003750239463883644,0.0015845955614231556,0.004,0.0,0.035448068107460665,0.12767876795526722,0.005541698271638323,0.002728346755898036,0.013248204549409644,0.010020079335013851
0.0003846531827609652,5.550908520078566e-5,0.004,0.0,0.13866861498561758,0.003692312093428007,0.0283573294672603,0.0024849619448499708,0.0001703017221100242,0.026186317518772383
0.15011919145647548,0.0073861255867069,0.004,0.0,0.0068320135260039015,0.009104957662013026,0.022550558932255237,0.003038486622437666,0.0006778544122412455,0.0002908118018645938
0.0020462015828683813,0.002867436810882448,0.004,0.0,0.052375718388632087,0.0038926521114659635,0.013527025105925412,0.01694492680237062,0.02048122020541758,0.08786481899244207
0.015662600902763845,0.02943517038815337,0.004,0.0,0.006641949922347235,0.016582962316105693,0.02224363558880054,0.05766224511729579,0.032096100738289654,0.01967533502624397
0.003343399628847614,0.010151072990153923,0.004,0.0,0.07548525057403185,0.014466895062639104,0.04314297724029243,0.01432168387005207,0.011696594732135647,0.027392125901847367
0.014700184380876424,0.0018548474731554078,0.004,0.0,0.01977962464442278,0.0042284954282790456,0.09131972466614072,0.056654965439354874,0.0008769478433625007,0.010585210124402855
0.007820739885554281,0.0026820860444955745,0.004,0.0,0.024497053705871682,0.06417756028295461,0.0005836149487050783,0.0017621394159174064,0.047172012643975886,0.051304793072558905
0.004039707860819263,0.01351322030343204,0.004,0.0,0.025895318920089123,0.03644029756098444,0.005431999718869563,0.014676765350998495,0.054604658546004686,0.0453980317388029
0.0028752587429684002,0.007644180858188258,0.004,0.0,0.02749553910503069,0.0074280975032177,0.003780844786686599,0.010513646419871832,0.019321142644268548,0.12094128993978343
0.005817718417182263,0.0004065730851517426,0.004,0.0,0.07530922512301211,0.09909022530133405,0.0018473676737987348,0.00013308718822739585,0.010630344001869763,0.006765459209424791
0.009539277438762036,0.004580289811553875,0.004,0.0,0.031662632604100446,0.0037055759690697242,0.04063878903278261,0.05935986591719946,0.00447978283573155,0.04603378639080031
0.0005186563710505228,0.004917226821377489,0.004,0.0,0.00790536754465319,0.000616979593599482,0.009685898304560098,0.06356247866316764,0.0021983671044630555,0.11059502559712849
0.05592443280280074,0.0028370326982385397,0.004,0.0,0.01981536552228459,0.06832639779590384,0.03800774481698433,0.002598996803622112,0.00934835936605218,0.003141670194113547
0.012350236293863776,0.017282634912381745,0.004,0.0,0.007949230162174997,0.002081412797264089,0.07797426094885598,0.07669720164426799,0.0015511976148944431,0.004113825626252695
0.01432199653887747,0.0025355864368191263,0.004,0.0,0.06053010612990222,0.07952516562462439,0.011312737545355887,0.003200834592019851,0.023101644738882956,0.005471928393518495
0.005796396005709372,0.009678408290181986,0.004,0.0,0.01894775756761311,0.01209910525533654,0.11276686955113652,0.028649209121616566,0.008063845128696668,0.003998409079709226
0.033212938963788574,0.0026853273312852067,0.004,0.0,0.02867287255377036,0.033695466856776934,0.08297834591227392,0.005018667794994201,0.00990201329973804,0.0038343672873728087
0.008060525735898952,0.0583025007297918,0.004,0.0,0.001679653768372436,0.004114400729264942,0.0061598816046779595,0.0733667730245,0.038770879762669984,0.009545384644823992
0.024758901118622,0.024168547006331368,0.004,0.0,0.0038006846494931384,0.0015960255381394825,0.12571136437408825,0.018602738848838243,0.0004505792928064936,0.0009111591716792014
0.0008924360891743151,0.003314161956080625,0.004,0.0,0.04000900103892436,0.0003307561334553415,0.001308601229208201,0.014030218175515441,0.009864980544399911,0.13024984483324126
0.004051658109630118,0.012907001688704118,0.004,0.0,0.008756420703278773,0.016992540652654854,0.0009488475100524888,0.0006616130191100277,0.12703191256863702,0.02865000574793263
0.0016623192323923703,0.004316144197839375,0.004,0.0,0.00941675547986044,0.0004541623235474382,0.012633930237727716,0.13751992593302362,0.001381889338237565,0.032614873257371425
0.00041197389497404853,0.05498323767712913,0.004,0.0,4.146539301823043e-5,0.0019175382520133192,1.5145262432862313e-5,0.005702749741787008,0.13196389713836293,0.004963992640277926
0.009692687332153173,0.026187669330354556,0.004,0.0,0.0011352833862902153,0.05916439543737042,0.0005588316666731514,0.0030290213329156866,0.0889535952961491,0.011278516218093245
0.012098930613980683,0.08007963053706842,0.004,0.0,0.00025515653819103783,0.00039926176560532234,0.004940477199046621,0.09363484080289372,0.0023378444988436872,0.006253858044370477
0.10740241558216632,0.05295382833353016,0.004,0.0,8.91213684481388e-5,0.00018500937162812053,0.0205957077664112,0.01863266157546939,0.00011445387848562772,2.680212385968947e-5
0.10117232299020543,0.015212438771203039,0.004,0.0,0.00809569351218708,0.030737215360746237,0.01545457012013394,0.018043396049670198,0.006966057381359881,0.004318305814489941
