All,Alt,Catalyst,Catalyst_Dead,Gal,Glc,Gul,Ido,Man,Tal
0.001890791578353173,0.00827980213356877,0.004,0.0,0.03898595245558674,0.04325593577109896,0.003976543300773637,0.025248244127861103,0.04195426988452897,0.036408460748249896
0.0767615738205754,0.02583613681339067,0.004,0.0,0.008769976089529345,0.02891707877198629,0.006261810613658088,0.0069144093364690035,0.03469922081724997,0.01183979373716045
0.0017691936598951648,0.011337078470048417,0.004,0.0,0.007135003547554625,0.0680187001919467,0.014658403350712546,0.05072360520048448,0.0066455762713871274,0.03971243930797088
0.009304846804186969,0.024697976967239983,0.004,0.0,0.020901079654441445,0.001998614885716883,0.004297183367373028,0.042425155409096645,0.009796215041687234,0.08657892787025355
0.012423422744295271,0.022720297983059006,0.004,0.0,0.0018776682186757985,0.0038903915301824027,0.0013877496450167566,0.0013353594911559275,0.0038375283565767987,0.15252758203103642
0.10936765765868257,0.02810715430758935,0.004,0.0,0.005288391113315639,0.0012773327303192631,0.012338005798458939,0.01046130988783278,0.012628923071498772,0.020531225432292473
0.067108524218731,0.00755619431140929,0.004,0.0,0.003375092191899427,0.005269984019724054,0.0027925602290598136,0.0348284573030975,0.009463546350061173,0.06960564137598371
0.005368937021662666,0.010237060516356278,0.004,0.0,0.037261671948475274,0.015631510124618837,0.03363255950579412,0.002246661743985625,0.09458829788452837,0.001033301254434921
0.02020951040998535,0.016967032500821044,0.004,0.0,0.009368573592598593,0.03178316469380274,0.0005571850887580916,0.0293158540320598,0.046845903684871903,0.04495277599710245
0.01677266066898003,0.029146131246457468,0.004,0.0,0.02654467457294472,0.04608370835627122,0.008110352583766878,0.028921822247327016,0.0248579489889363,0.01956270133532749
0.10244250207161154,0.0171155581827322,0.004,0.0,0.004853267030659247,0.03619690719975796,0.005030135955576203,0.025342816349768007,0.005144214726655972,0.003874598483239139
0.17880681096058895,0.0038013191998646743,0.004,0.0,0.0028020942517348337,0.00448328467243241,0.0036227383035381737,0.001036019484589536,0.0009513267359813456,0.004496406391270354
0.1856566624963628,0.003687249895535417,0.004,0.0,0.0012649720496335562,0.004385168374075156,0.0008289764743244922,0.002749885492498381,0.000749865401907618,0.0006772198156668857
0.010804478595439607,0.02861863300910631,0.004,0.0,0.00261274895047554,0.007598726606965041,0.006375202688259885,0.009992719536185699,0.009119556158229404,0.12487793445533946
0.008535424500298918,0.005683275205919643,0.004,0.0,0.020830394864888996,0.037537020123015276,0.013926586849816241,0.0004685698735767868,0.006968614606872378,0.10605011397560853
0.06597787230776295,0.0025570623301656866,0.004,0.0,0.07556217605195706,0.0034710124528740077,0.03708050214452716,0.008217721367395726,0.0001199684657103533,0.007013684879607119
0.0813270435049849,0.04069177490900011,0.004,0.0,0.006833499843922264,0.021799648687367116,0.008941722553110624,0.006602949283058612,0.01616014712741679,0.017643214091139635
0.012248334947717529,0.009573123952723271,0.004,0.0,0.03371930579054036,0.026816977719467387,0.10255913627959097,0.013517502312241737,0.001432848086928749,0.00013277091080894716
0.1316721320805104,0.0031467672320676754,0.004,0.0,0.013153324010202846,0.0015063950150874595,0.0010576932460666926,0.0048989523834344195,0.0023984913705908206,0.04216624466204148
0.013166100554816804,0.007874785670884505,0.004,0.0,0.04288020102704498,0.03772141931955533,0.04015410394411995,0.006094700223042352,0.00487566369826594,0.047233025562270096
0.016566457892077696,0.005378576672569386,0.004,0.0,0.004230717471267871,0.02486221804063101,0.0027481293614205807,0.019720502949923124,0.08414360494410834,0.04234979266793066
0.05720386368109788,0.045788802226168435,0.004,0.0,0.020166541652844868,0.007095545697613473,0.035581891255637446,0.014387476672615616,0.00877482444940354,0.011001054364619603
0.014279065353920926,0.04610372195027847,0.004,0.0,0.023577124250195994,0.008667290131828794,0.051644059911115626,0.030688541480152577,0.015257241200850966,0.009782955721629301
0.09794022577362416,0.011762797795580295,0.004,0.0,0.0071588964153195146,0.00599885300442668,0.0255770118582723,0.009071389133293877,0.008501505797463305,0.03398932022203557
