All,Alt,Catalyst,Catalyst_Dead,Gal,Glc,Gul,Ido,Man,Tal
0.14197224518758642,0.007719026911455604,0.004,0.0,0.007674341531266681,0.02188526909154206,0.017906925067391517,0.0008979794088812705,0.001703594391662459,0.00024061841021536708
0.024290987411747147,0.009809348958783746,0.004,0.0,0.043674383094399145,0.007110479984802002,0.05959115556923402,0.03881626017602086,0.00847121612230477,0.008236168682712609
0.022661155441533583,0.12008317025323087,0.004,0.0,0.0006177445356926554,0.004587519409459438,0.0011359914852742228,0.006460460774892077,0.041669042362202646,0.002784915737715176
0.04386124275088822,0.0018841267203275707,0.004,0.0,0.07685805444973101,0.04181976244030996,0.016491252403410366,0.0014535264244716242,0.013959100003194386,0.0036729348076677236
0.0678899551694098,0.00016543385282550728,0.004,0.0,0.049158542721375736,0.022409754419339706,0.059815032177351624,6.364400966261567e-5,0.0003701342180363676,0.00012750343195679008
0.028734533383352592,0.0030737221339059914,0.004,0.0,0.004198805239852441,0.10359294586472186,0.003691997686281507,0.0011896433723803243,0.05129544715694857,0.0042229051625571855
0.17736479653395137,0.00321482395785443,0.004,0.0,0.0011717114283263147,0.005129529036227927,0.01248828901031545,0.0004034800397296622,0.00020410352283565847,2.3266470759472932e-5
0.02922848287169602,0.051298207110339715,0.004,0.0,0.0007417932337091348,0.0072355762297391995,0.005457128803609575,0.03423938473522206,0.05496874873025826,0.016830678285430962
0.09181588785015313,0.0132354592438434,0.004,0.0,0.002927441334086754,0.07983447155223775,0.004077790466452682,0.0006710232976492333,0.007347341949710369,9.058430585029266e-5
0.029553898940777045,0.10588988813272221,0.004,0.0,9.530335746848493e-5,0.0010454675678196756,0.0007344231961288585,0.04723243700893916,0.012926474265103927,0.002522107531039056
0.006055659117441511,0.020007516140209753,0.004,0.0,0.012530002920397694,0.008708055822762932,0.1040008167281602,0.03326991844782944,0.001940890915705998,0.013487139907492054
0.019049157383560483,0.08084591857598096,0.004,0.0,0.004683643801582517,0.015485533540413527,0.0028064196087477355,0.019609894443059304,0.03760957855979875,0.01990985408685402
0.03471292997738833,0.0592503593510113,0.004,0.0,0.004925135705778845,0.008195777516994763,0.01121243688466139,0.04231733064816472,0.024534645552192664,0.014851384363809218
0.023720480627708537,0.0007268146547832184,0.004,0.0,0.0653195960724602,0.03342877375848344,0.06887115854900154,0.0023240141393810216,0.003978168866081454,0.0016309933321005847
0.06301618414454768,0.00864447589426712,0.004,0.0,0.0034134669043641005,0.005502831282121594,0.09863819310133584,0.01861551380433972,0.0017074546494273066,0.000461880219599887
0.004645302656036435,0.14234822253852614,0.004,0.0,0.00018242338505891195,0.00017960555107137974,0.0009326155661227554,0.038711392999476776,0.005701109760549527,0.00729932754315839
0.03024969196397043,0.02527420700677612,0.004,0.0,0.0015148961218768402,0.0008675418134611086,0.06538058929113913,0.0747215627355512,0.0011307356460439901,0.0008607754211812599
0.0034171269802688396,0.006053547391336753,0.004,0.0,0.007975960201981604,0.0008690771819678699,0.08434849858505339,0.07668037304516677,0.0033823514320567042,0.017273065182170172
0.017424497969294822,0.031034410516445107,0.004,0.0,0.010239958092193477,0.005828045717893981,0.020624178696359345,0.04251202178384445,0.018915862866936223,0.053421024357028196
0.08403796370969033,0.026789581104470685,0.004,0.0,0.00015558494884625564,0.0005521529192746513,0.02429119452339162,0.06399278963513465,5.465700772041309e-5,0.00012607615147436227
0.030565987360988454,0.007339194833793464,0.004,0.0,0.004139458683668571,0.004633738759005954,0.1003667534123797,0.04685034288796759,0.0016264848952516327,0.0044780391669743775
0.026404987524813003,0.06538480041112622,0.004,0.0,0.00543826010890717,0.020620903208201258,0.00218039219100818,0.00851255631909619,0.06637115218135382,0.005086948055494194
0.054389397050538725,0.020527317242608107,0.004,0.0,0.005644043876490458,0.032754046401001886,0.053362791707266745,0.004500074178358375,0.026104225600039745,0.0027181039436959724
0.016491994443739007,0.0023090576732809937,0.004,0.0,0.016882847271324924,0.14773654771922895,0.0030378875373046313,0.0005637693043994448,0.012620296292249122,0.0003575997584726889
0.011254032613883472,0.05714078030290633,0.004,0.0,0.004410848870536891,0.0015616398853217327,0.043054101790327357,0.07600941310410649,0.00106279933625102,0.005506384096666738
0.04288826947393199,0.00303903554382851,0.004,0.0,0.02702813276350176,0.029265653363754116,0.08904715018750443,0.005369614645488503,0.0010419817306163701,0.002320162291361618
0.004253568517640802,0.11567005708266054,0.004,0.0,0.0003837625348598905,0.00209898470751104,0.0025711623949212213,0.056483759736717674,0.015005908799671897,0.0035327962260147667
0.049785694040906096,0.022840510294448335,0.004,0.0,0.01282876335392707,0.02472255937547132,0.008627072304055355,0.015175393307931518,0.019516107666517745,0.046503899656734814
0.10123923629834303,0.0029676645387078245,0.004,0.0,0.013428951158067854,0.00552007659324162,0.07562884561210592,0.0004269132342621469,0.0003842662560335295,0.0004040463092377217
0.01072458415999633,0.011217645277716591,0.004,0.0,0.03411141789558464,0.0626440330645059,0.008470997677638457,0.0031198413588861104,0.04720389893321468,0.022507581632457266
0.024558693004232836,0.12651400286385384,0.004,0.0,0.0003965264873804224,0.0016557858677895994,0.008141091037651179,0.012780641087668179,0.02429605453922953,0.0016572051121863597
0.005765710048419725,0.0002057857343156411,0.004,0.0,0.10988291635133457,0.037715583906779794,0.03811511700480308,0.0021563571887534706,0.001105672262387403,0.005052857503205083
0.0663044511668107,0.014029453205171837,0.004,0.0,0.04338579537034984,0.024263572628750982,0.02457830780067376,0.010630527686122526,0.006695067558022738,0.010112824584093244
0.0850236872043558,0.06468465618351842,0.004,0.0,0.006154061242338747,0.014162702918181115,0.011658730278250653,0.0050388945423112804,0.0063771580631202295,0.006900109567924665
0.00607440965881191,0.035783978772372965,0.004,0.0,0.002476655132447145,0.0010463806767355868,0.08578859374907147,0.06592344087342067,0.0011312039493379551,0.0017753371878023014
0.06155219497872818,0.0013693253463699852,0.004,0.0,0.03816843023141788,0.025486759005829022,0.06572921189535563,0.003423866334325678,0.0031532743791621194,0.0011169378288117334
0.014438614151131146,0.0010770149518959215,0.004,0.0,0.037498415456132896,0.00533880309525292,0.10456785725101114,0.02162836940736459,0.000852504674919065,0.014598421012279136
0.023880591937262396,0.0012897253313758114,0.004,0.0,0.013148258494614084,0.0030844876969283916,0.15540065766356564,0.0024077508143399897,0.00023180918041226713,0.0005567188815014596
0.017257804295258507,0.010130897071196672,0.004,0.0,0.046567456749064026,0.020737200059706237,0.05478186411990499,0.019468552486183902,0.010048910158806199,0.021007315059879097
0.01290711673524527,0.0002553604242550646,0.004,0.0,0.0012664364582651447,0.17887559963286345,0.0001308816462973945,2.03081189160428e-6,0.006460374905693432,0.0001021993854890365
0.05918238513370491,0.044373922644409924,0.004,0.0,0.01514206776278679,0.0034598796157054045,0.06044564317555371,0.005146151097274519,0.0018135510155499234,0.010436399555028798
0.012325892764943397,0.0011308680210064476,0.004,0.0,0.021371646916993326,0.03129748815583575,0.13205002748761588,0.0004084578876890615,0.0009652824317502243,0.0004503363341688418
0.0939905367946958,0.021671060265791256,0.004,0.0,0.007821703943553545,0.01785286287579942,0.038824050588367,0.006202491085781851,0.012723533178370982,0.0009137612676186672
0.16208659817895496,0.002934353389949861,0.004,0.0,0.0010115623196584034,0.028735989152958486,0.004331188716117058,0.0001880869037655711,0.0005170515474032896,0.00019516979117512235
0.00015331218277130337,0.10812893529761963,0.004,0.0,1.114535750468634e-5,1.7997279699199752e-5,0.00036461893173804174,0.07070076728348729,0.014483100292461021,0.006140123374719076
0.0047787236542635655,0.020752936386238072,0.004,0.0,0.0005515671310046049,0.07310449601400339,2.9660329057302135e-5,5.9181263967668885e-5,0.09961742478502657,0.0011060104364306947
0.017678039751170996,0.007402973021770422,0.004,0.0,0.010478637679017702,0.002714970584123147,0.09923513068396755,0.057470999559497776,0.001215122069605803,0.0038041266508496018
