All,Alt,Catalyst,Catalyst_Dead,Gal,Glc,Gul,Ido,Man,Tal
0.0055566916136630656,0.0058848835476482285,0.004,0.0,0.1475327874254597,0.0011752615630946936,0.02559742991725266,0.006854686143149559,0.0027654615948470656,0.004632798194885529
0.004536005533507907,0.004969765227106692,0.004,0.0,0.10093869040153004,0.007250193918198263,0.004578507383313068,0.0053543559241754956,0.005669143399062108,0.0667033382131286
0.04170601849105974,0.05682760890451576,0.004,0.0,0.015990631672646752,0.057562524664151425,0.0024144349070890137,0.010091662692557374,0.0046602070429614196,0.010746911625018318
0.01109864586586465,0.016967667651837035,0.004,0.0,0.0031793944077147416,0.003914796899159109,0.018022652294712123,0.13893950299424523,0.0038343788951591203,0.00404296099127395
0.006186882009318784,0.06036656351450133,0.004,0.0,0.04447931129943534,0.006247819097286608,0.0020651680741068748,0.0052208350885752045,0.01992147480178276,0.05551194611498335
0.04075955604465248,0.005964872172346131,0.004,0.0,0.004171817030382811,0.002369279007969904,0.0005345531152107195,0.013506026897224339,0.011361957069461403,0.12133193866275191
0.06308524612913934,0.023285806864380223,0.004,0.0,0.041592661440712844,0.00395255238032271,0.02722018126366368,0.011202351604048392,0.0004844105176193809,0.02917678980011443
0.009920559743002138,0.00041583714810897876,0.004,0.0,0.0009124488910846189,0.0005685837542822171,0.00021647179051576657,0.0015904931502438882,0.009667689192869434,0.17670791632989108
0.034675256051009996,0.018421324356100083,0.004,0.0,0.0036071660177254858,0.05340497478381172,0.01092685491700787,0.01746026911282933,0.006634613865191687,0.054869540896321345
0.054918912763383,0.008398568884735181,0.004,0.0,0.003037174774749953,0.0017795074622229735,0.09509638268443098,0.00273646935725528,0.018688572154090748,0.015344411919115395
0.007692329251359501,0.0010107874594334468,0.004,0.0,0.05839215567113251,0.032925421338292404,0.05187200092062582,0.0006387114223766308,0.0048472912306980085,0.04262130270609224
0.01796850847347104,0.09140466758508066,0.004,0.0,0.01717060039570492,0.0024558880348582468,0.03904298440320573,0.017141484698203632,0.013217587377621057,0.0015982790318565501
0.01534939652079167,0.04793989578707344,0.004,0.0,0.028631839728722946,0.010149556513813145,0.0033825928646401583,0.00799992369281316,0.07191572849286691,0.014631066399284175
0.037832111007480566,0.0927405879008812,0.004,0.0,0.001113959175182611,0.009657609180686524,0.01984535055953501,0.03200353563584074,0.001352258802614186,0.0054545877377726185
0.0021787968519894536,0.009839797801121956,0.004,0.0,0.06647621862548893,0.008716244883758597,0.05808078458790984,0.010856732952973028,0.017795868631795293,0.02605555566497105
0.08915940273749415,0.011366967028344915,0.004,0.0,0.0010942245669906716,0.0005342990519191329,0.060260983824518395,0.024486152927718892,0.0047972598253000764,0.008300710037733975
0.06938568344657652,0.008614430028470801,0.004,0.0,0.011189911458204384,0.03157764091557668,0.00034850029692580953,0.000294257106081178,0.008018988688353879,0.0705705880597807
0.05258630789247435,0.0017937513010651404,0.004,0.0,0.0006661352123489428,0.004050794855562286,0.017803849904065732,0.02148012824623413,0.00887282867020088,0.09274620391805416
0.013291985330683952,0.006048074863771817,0.004,0.0,0.05307120472242928,0.019062828501730703,0.08439636874464318,0.0020825145123302266,0.011179157680767417,0.010867865643632539
0.017993722015367253,0.012255414109995503,0.004,0.0,0.007608243530529008,0.09050486009792286,0.009240111962547863,0.008831779199749479,0.009231142082107686,0.04433472700178106
0.0073008150631844616,0.0030288689261286908,0.004,0.0,0.0017374816628989893,0.013552756231522781,0.046841367646014966,0.012017337603591064,0.03410972487954003,0.08141164798711903
0.06518325380305653,0.05995623380430825,0.004,0.0,0.0004918764611950116,0.001754504550616902,0.005730859866796475,0.024110100893348262,0.009996000690127236,0.03277716993052657
0.05923283383609439,0.0004927027298528223,0.004,0.0,0.010253637344484548,0.014778691545976988,0.0007590969595437707,0.006755345888478439,0.00024070826443270836,0.1074869834312746
0.014559465062420349,0.029893259362763137,0.004,0.0,0.02027612943840514,0.033278914898991936,0.016282502169532986,0.04922883266815477,0.007332960005059444,0.02914793639467191
0.009171940218376567,0.0008354375795159072,0.004,0.0,0.08964990909073779,0.0024424826358593723,0.05427484812690089,0.011135188118844001,0.002797442285783305,0.02969275194398626
0.002505096154399866,0.02248110212097837,0.004,0.0,0.055022235357948514,0.006839411577461105,0.009164370513353799,0.01993833859929744,0.02150356301826458,0.06254588265830903
0.026037997262004745,0.010995061011562291,0.004,0.0,0.0051409504455775185,0.0014260996129631088,0.11641414561152683,0.023521246382243354,0.009408277595244255,0.007056222078878288
0.020418311855366984,0.010097421737176458,0.004,0.0,0.00034097891688580185,0.0026629585478015667,0.005742285554514487,0.012968239838729871,0.005223098080189897,0.14254670546933051
0.04519953337896334,0.004099617934968356,0.004,0.0,0.004153259442513219,0.012065842973354845,0.019848622892122487,0.012350522759793868,0.03512167460675047,0.06716092601154558
0.09787295264908207,0.0050712257534538206,0.004,0.0,0.011387436579804943,0.0036606553493900335,0.047890727896059394,0.02046460227799747,0.006357603213075225,0.0072947962811372785
0.0979371396332132,0.0061473589463597045,0.004,0.0,0.012221131701303085,0.020751761823980225,0.010439300854603966,0.022271098540634086,0.003374471700813374,0.026857736799093784
0.0031925097069565563,0.12329245748437008,0.004,0.0,0.007500021411207642,0.021786599875335266,0.000605269247514105,0.006027633284706038,0.03535339962127157,0.0022421093686408227
0.029486433719944152,0.00840815325521786,0.004,0.0,0.0014396890248998405,0.004781796252330244,0.1411356924650805,0.002585108581756434,0.006817177018446407,0.005345949682319818
0.03033751445310346,0.08750976945679319,0.004,0.0,0.014652083962830883,0.021284073020795657,0.01723303418766011,0.003886589222827718,0.009368786707799746,0.015728148988223348
0.008804966281214646,0.019632870419109657,0.004,0.0,0.100992811165932,0.010433551513175474,0.018750605115543526,0.02263585857258336,0.0165378834441782,0.0022114534882620614
0.057572689337000375,0.04140106809694653,0.004,0.0,0.018618788385744087,0.012118772804453946,0.01852080771221958,0.0062864136607557455,0.031486134814825685,0.013995325188050255
0.012292295767846018,0.021425105593942,0.004,0.0,0.019731596139124778,0.009751104092952387,0.0015539228389815777,0.1082152021742877,0.014803962274028772,0.0122268111188536
0.0019252223902900673,0.002672963450857056,0.004,0.0,0.0010067487241023324,0.0005426273293013403,0.001880071536363011,0.0014761415805437431,0.005005374119510188,0.18549085086905578
0.030229541490034123,0.004562875020016305,0.004,0.0,0.05638146660156145,0.013472992731895051,0.0589094439631924,0.00683016804038463,0.012192433985420009,0.017421078167499136
0.00283391132868199,0.013327910611271435,0.004,0.0,0.004115820792576069,0.00657449751968393,0.0008695213830826407,0.13445992128183762,0.03264125841418976,0.0051771586686641296
0.09293043447221835,0.00195420751909448,0.004,0.0,0.02453764416574343,0.012909874287089531,0.006729408107749323,0.0007792092117721069,0.008364051572684808,0.051795170663646556
0.012304190065501897,0.010717903320767911,0.004,0.0,0.03333834048124324,0.02357821387611512,0.06869946684877576,0.042577522186206675,0.0067435870479639745,0.002040776173422817
0.0033635418645235914,0.003674056650482838,0.004,0.0,0.08218227102743866,0.056222699829950096,0.02932157021196629,0.004872720998765732,0.0019054928913020501,0.01845764652559698
0.0052792321899681385,0.0018954884046886995,0.004,0.0,0.018409197728464503,0.01401116206214645,0.009186554437974209,0.01140642178208827,0.02213674656047764,0.11767519683419207
0.013433783311245217,0.0016026178045311515,0.004,0.0,0.014434095880780089,0.0019605528530529403,0.006175222113134232,0.007135867504326272,0.030305256984728045,0.12495260354820198
0.03912182737691531,0.001702507611922103,0.004,0.0,0.015722999757300418,0.017309993343532372,0.024965834059811058,0.012590371802963645,0.0023200849818277645,0.08626638106572677
0.17836092436577264,7.33166862931315e-5,0.004,0.0,0.002570531709294676,0.002892160889221645,0.00027797177106393727,0.00027727335354149515,0.00019496870518205048,0.015352852519630892
0.003032991524036458,0.10180882182963066,0.004,0.0,0.036891708113693494,0.01920959519187853,0.0020710189290841156,0.03229093877733957,0.0016611127909044046,0.003033812843436911
0.023841790298683756,0.0051445967010424745,0.004,0.0,0.03581331208139406,0.011028528651030363,0.00258845774164418,0.002190853268024818,0.08625626280767162,0.033136198450508726
0.0021292482917813294,0.005672383302930757,0.004,0.0,0.005558521182095106,5.752212424520547e-5,0.0021085248136955043,0.004303911394277166,0.0155088672017411,0.16466102168925892
0.004422290589748331,0.02980076073433572,0.004,0.0,0.0021712628225923716,0.006545566990375392,0.1434985865644151,0.00863444146099297,0.0006398881958401369,0.004287202641699807
0.013754892024692758,0.0010566458535047577,0.004,0.0,0.0032103375606171336,0.006882717625613411,0.002432472138192611,0.06353440350316449,0.007074480264240359,0.10205405102997547
0.027362596592739468,0.00010449268089894503,0.004,0.0,0.004111885856961368,0.0007839696226474131,0.00023478687753007336,0.0007080499438091726,0.0002819900593557783,0.166412228366039
