All,Alt,Catalyst,Catalyst_Dead,Gal,Glc,Gul,Ido,Man,Tal
0.05300688140301492,0.01959762758129819,0.004,0.0,0.00838828572802689,0.014919679356768863,0.045841239887437844,0.023102364789748715,0.002198509567045559,0.03294541168666151
0.0030272076666189676,0.01960729571726594,0.004,0.0,0.06937965360483243,0.035565446117778066,0.020370988066085064,0.004461190096329076,0.011469347062090008,0.036118871668999034
0.002261192039485451,0.028325623986107884,0.004,0.0,0.048690564696414446,0.005920391209629076,0.021654244821626673,0.09042308982465194,0.0014293003846028473,0.0012955930374830974
0.0022786790224423614,0.025281493173601968,0.004,0.0,0.00532440429960687,0.003919291681932254,0.0018644229554176854,0.008808093444761645,0.14543403385992124,0.007089581562315819
0.056078914957682295,0.06529382295925983,0.004,0.0,0.005980226268165261,0.020413943838904783,0.012200808865123272,0.0023994964573549275,0.013943001235894837,0.02368978541761813
0.004084404650250005,0.016995996853173146,0.004,0.0,0.03219161668545025,0.00780033980178364,0.007173744759507665,0.04434122800312352,0.08726664166842768,0.00014602757826030356
0.00015241450206381784,0.016696287591789805,0.004,0.0,0.046867289562106625,0.0659864266337066,0.02192059036151963,0.04072668845899938,0.005127659289596344,0.002522643600220783
0.05782197018819963,0.001567726894284867,0.004,0.0,0.004722032426411021,0.06866822746208456,0.03938430354136957,0.0013101006130269337,0.02535130122927723,0.0011743376453487297
0.012073450858481194,0.022904064593786355,0.004,0.0,0.0072192287461678405,0.06421126849175827,0.08133458785236158,0.00533220796375103,0.004109222088607777,0.00281596940509979
0.03094748697215055,0.07211964758296696,0.004,0.0,0.004315919120330689,0.006215533850080295,0.02361739440340281,0.05879191013609799,0.0027362704356529983,0.0012558374993176726
0.001789673300919203,0.07962289227956278,0.004,0.0,0.007628731890826492,0.0433069713653383,0.010629241253400807,0.033169162460428524,0.01303397464176851,0.01081935280773681
0.011120571648519166,0.004234077976186492,0.004,0.0,0.053221088480800954,0.08873763784859719,0.00707434276699376,0.002803818835193986,0.028597217952476217,0.004211244491232232
0.05383356675721476,0.03381557306876704,0.004,0.0,0.0014849630875426235,0.0069815449227821754,0.010207182563080182,0.07089738182007727,0.0010255445026642136,0.021754243277871798
0.023997163718742817,0.0071969942916756385,0.004,0.0,0.010345494342389594,0.004474072535431472,0.038907590840066036,0.002236053548136496,0.018234809757710583,0.09460782096584976
0.08079203664301803,0.02246841725344054,0.004,0.0,0.013324708212271068,0.013606065866873527,0.002618346034872887,0.013157795799921115,0.015448068511218653,0.038584561678383415
0.006325702778699411,0.0015980701947754736,0.004,0.0,0.014676317026881078,0.008753293645863065,0.0162671171988362,0.1226023820899931,0.005060516592133662,0.024716600472807007
0.06334128464376768,0.008072820838111552,0.004,0.0,0.012145961899638064,0.0010265702638731884,0.07556012035044794,0.006353263263698918,0.01949534251902596,0.014004636221432712
0.0025700223931696613,0.011137451256671132,0.004,0.0,0.0445938066559259,0.005866352878575132,0.03380880726324439,0.034516355113916805,0.00018105501219263054,0.06732614942629968
0.012044913424583692,0.00623784345374048,0.004,0.0,0.005721769723171404,0.00026477637736474155,0.0022139250802962404,0.005045246675484572,0.0007419318380726123,0.16772959342728655
0.1510043031659568,0.0015809293231337576,0.004,0.0,0.0033541918810653165,0.005875186971287416,0.0021337597677480715,0.00855033289545128,0.0017719171568456966,0.025729378838504822
0.008456526737158385,0.011864034189559145,0.004,0.0,0.010596509649455613,0.051568387880965384,0.033392796782144886,0.02779885417523374,0.033727543397241024,0.02259534718824702
0.06337683232785317,0.03563728058995909,0.004,0.0,0.0020410003614185104,0.004856588858426829,0.05049696316560356,0.00674013598268439,0.01678732091480768,0.020063877799250094
0.0009276612197595532,0.019918399700269485,0.004,0.0,0.007323005904163151,0.005318425059056458,0.005099017433267338,0.016746064060050744,0.029498758060607713,0.11516866856287285
0.02473786610330249,0.021224211400565973,0.004,0.0,0.008414436879974915,0.03457266914541206,0.029846571568175453,0.0052207930891794855,0.056955670142933026,0.019027781670456576
0.0030810935546056136,0.0023301782392630486,0.004,0.0,0.029404858598020087,0.02258355611934906,0.1054069507322308,0.032277462381281936,0.0048116536973419385,0.00010424667790619227
0.015530953523849554,0.04867900274676154,0.004,0.0,0.0032168053324104842,0.013671760049751501,0.008062487426533694,0.07553389491359193,0.029323433890683957,0.0059816621164337155
0.06543991803217662,0.03573719589975487,0.004,0.0,0.045374966495512724,0.014614130268024519,0.020988661260474176,0.013300283845731469,0.003396939325951145,0.0011479048723759106
0.12949665888663187,0.001850691412375926,0.004,0.0,0.006552467009149559,0.007634895410783281,0.020274757815138475,0.0025796054745618534,0.022536491137076176,0.009074432854133549
